1,-0.74609375,0.693359375,-0.705078125,-0.69140625,-2.8359375
2,-0.685546875,0.7265625,-0.720703125,-0.71484375,-2.84765625
3,-0.71484375,0.673828125,-0.6796875,-0.6875,-2.755859375
4,-0.708984375,0.69140625,-0.74609375,-0.689453125,-2.8359375
5,-0.751953125,0.716796875,-0.6953125,-0.71875,-2.8828125
6,-0.740234375,0.685546875,-0.703125,-0.716796875,-2.845703125
7,-0.671875,0.72265625,-0.7109375,-0.71875,-2.82421875
8,-0.701171875,0.708984375,-0.720703125,-0.71875,-2.849609375
9,-0.7265625,0.712890625,-0.71484375,-0.6953125,-2.849609375
10,-0.69921875,0.6875,-0.66796875,-0.7421875,-2.796875
11,-0.705078125,0.685546875,-0.69140625,-0.689453125,-2.771484375
12,-0.72265625,0.677734375,-0.748046875,-0.71875,-2.8671875
13,-0.720703125,0.701171875,-0.701171875,-0.69921875,-2.822265625
14,-0.697265625,0.728515625,-0.7421875,-0.72265625,-2.890625
15,-0.67578125,0.720703125,-0.6875,-0.703125,-2.787109375
16,-0.689453125,0.71484375,-0.68359375,-0.712890625,-2.80078125
17,-0.748046875,0.701171875,-0.7109375,-0.7109375,-2.87109375
18,-0.6796875,0.71484375,-0.71484375,-0.712890625,-2.822265625
19,-0.685546875,0.705078125,-0.759765625,-0.708984375,-2.859375
20,-0.6640625,0.701171875,-0.6953125,-0.642578125,-2.703125
21,-0.685546875,0.740234375,-0.75390625,-0.693359375,-2.873046875
22,-0.732421875,0.666015625,-0.671875,-0.69140625,-2.76171875
23,-0.73046875,0.71484375,-0.701171875,-0.716796875,-2.86328125
24,-0.6796875,0.716796875,-0.68359375,-0.71484375,-2.794921875
25,-0.712890625,0.693359375,-0.6953125,-0.6796875,-2.78125
26,-0.71875,0.685546875,-0.6875,-0.6953125,-2.787109375
27,-0.703125,0.728515625,-0.73046875,-0.6875,-2.849609375
28,-0.689453125,0.69921875,-0.744140625,-0.703125,-2.8359375
29,-0.6875,0.708984375,-0.67578125,-0.708984375,-2.78125
30,-0.677734375,0.744140625,-0.65625,-0.70703125,-2.78515625
31,-0.70703125,0.716796875,-0.681640625,-0.71484375,-2.8203125
32,-0.748046875,0.70703125,-0.72265625,-0.6796875,-2.857421875
33,-0.734375,0.705078125,-0.669921875,-0.693359375,-2.802734375
34,-0.705078125,0.705078125,-0.69140625,-0.71875,-2.8203125
35,-0.66796875,0.728515625,-0.71484375,-0.7109375,-2.822265625
36,-0.669921875,0.7109375,-0.701171875,-0.693359375,-2.775390625
37,-0.701171875,0.67578125,-0.681640625,-0.712890625,-2.771484375
38,-0.70703125,0.712890625,-0.69921875,-0.724609375,-2.84375
39,-0.70703125,0.69921875,-0.693359375,-0.669921875,-2.76953125
40,-0.720703125,0.708984375,-0.689453125,-0.69921875,-2.818359375
41,-0.6640625,0.728515625,-0.697265625,-0.689453125,-2.779296875
42,-0.662109375,0.71484375,-0.734375,-0.72265625,-2.833984375
43,-0.703125,0.6640625,-0.716796875,-0.748046875,-2.83203125
44,-0.66015625,0.712890625,-0.6953125,-0.671875,-2.740234375
45,-0.671875,0.70703125,-0.744140625,-0.705078125,-2.828125
46,-0.72265625,0.72265625,-0.712890625,-0.697265625,-2.85546875
47,-0.69921875,0.716796875,-0.724609375,-0.697265625,-2.837890625
48,-0.708984375,0.712890625,-0.71484375,-0.71875,-2.85546875
49,-0.724609375,0.724609375,-0.693359375,-0.728515625,-2.87109375
50,-0.708984375,0.71875,-0.685546875,-0.728515625,-2.841796875
51,-0.71484375,0.671875,-0.73828125,-0.724609375,-2.849609375
52,-0.685546875,0.73046875,-0.720703125,-0.6953125,-2.83203125
53,-0.708984375,0.71484375,-0.71875,-0.703125,-2.845703125
54,-0.685546875,0.69140625,-0.734375,-0.697265625,-2.80859375
55,-0.681640625,0.6953125,-0.703125,-0.734375,-2.814453125
56,-0.68359375,0.720703125,-0.70703125,-0.765625,-2.876953125
57,-0.701171875,0.740234375,-0.712890625,-0.6953125,-2.849609375
58,-0.728515625,0.712890625,-0.716796875,-0.740234375,-2.8984375
59,-0.701171875,0.7265625,-0.728515625,-0.724609375,-2.880859375
60,-0.630859375,0.705078125,-0.703125,-0.69921875,-2.73828125
61,-0.70703125,0.7265625,-0.70703125,-0.677734375,-2.818359375
62,-0.744140625,0.7109375,-0.693359375,-0.69921875,-2.84765625
63,-0.68359375,0.69140625,-0.724609375,-0.73046875,-2.830078125
64,-0.681640625,0.693359375,-0.720703125,-0.69921875,-2.794921875
65,-0.73046875,0.70703125,-0.7265625,-0.748046875,-2.912109375
66,-0.685546875,0.72265625,-0.748046875,-0.712890625,-2.869140625
67,-0.72265625,0.697265625,-0.724609375,-0.72265625,-2.8671875
68,-0.716796875,0.689453125,-0.67578125,-0.67578125,-2.7578125
69,-0.70703125,0.73046875,-0.681640625,-0.673828125,-2.79296875
70,-0.671875,0.7265625,-0.6640625,-0.73046875,-2.79296875
71,-0.732421875,0.68359375,-0.703125,-0.71484375,-2.833984375
72,-0.69140625,0.677734375,-0.75390625,-0.705078125,-2.828125
73,-0.69921875,0.685546875,-0.6953125,-0.701171875,-2.78125
74,-0.71875,0.70703125,-0.685546875,-0.68359375,-2.794921875
75,-0.724609375,0.708984375,-0.728515625,-0.73046875,-2.892578125
76,-0.685546875,0.736328125,-0.658203125,-0.712890625,-2.79296875
77,-0.71484375,0.69921875,-0.705078125,-0.708984375,-2.828125
78,-0.6875,0.720703125,-0.720703125,-0.705078125,-2.833984375
79,-0.689453125,0.69921875,-0.71875,-0.705078125,-2.8125
80,-0.71875,0.724609375,-0.69140625,-0.6875,-2.822265625
81,-0.6875,0.703125,-0.71875,-0.703125,-2.8125
82,-0.693359375,0.69140625,-0.7265625,-0.68359375,-2.794921875
83,-0.748046875,0.6953125,-0.7421875,-0.74609375,-2.931640625
84,-0.703125,0.71484375,-0.68359375,-0.701171875,-2.802734375
85,-0.720703125,0.6953125,-0.658203125,-0.6875,-2.76171875
86,-0.69140625,0.701171875,-0.66796875,-0.689453125,-2.75
87,-0.6953125,0.708984375,-0.716796875,-0.740234375,-2.861328125
88,-0.724609375,0.689453125,-0.71875,-0.708984375,-2.841796875
