-0.6152657637082166,0.6594599375323758,-0.6325291128582787,-0.6421965883823136,-2.549451402481185
-0.6359817826882913,0.6421965883823136,-0.6290764430282664,-0.642887122348316,-2.5501419364471873
-0.6339101807902837,0.6311480449262737,-0.6259690401812552,-0.6425418553653148,-2.533569121263128
-0.6580788696003708,0.6297669769942689,-0.622861637334244,-0.6553167337363609,-2.5660242176652446
-0.63563651570529,0.634255447773285,-0.6225163703512427,-0.631493311909275,-2.5239016457390933
-0.6535903988213546,0.6183731665552278,-0.6446134572633223,-0.6377081176032974,-2.5542851402432025
-0.6390891855353024,0.6473755931273323,-0.6238974382832477,-0.6542809327873572,-2.56464314973324
-0.6225163703512427,0.6591146705493746,-0.662567340379387,-0.6135394287932103,-2.557737810073215
-0.6401249864843062,0.6463397921783285,-0.6456492582123261,-0.6311480449262739,-2.563262081801235
-0.6346007147562862,0.6428871223483161,-0.6280406420792627,-0.6501377289913423,-2.5556662081752073
-0.6397797195013049,0.6480661270933348,-0.6311480449262737,-0.6352912487222887,-2.5542851402432025
-0.6325291128582787,0.6553167337363609,-0.6308027779432726,-0.6245879722492502,-2.543236596787163
-0.63287437984128,0.6632578743453895,-0.6311480449262739,-0.6283859090622639,-2.5556662081752077
-0.6646389422773945,0.6259690401812551,-0.6677463451244057,-0.5980024145581544,-2.55635674214121
-0.6280406420792626,0.6335649138072825,-0.6439229232973198,-0.6542809327873571,-2.5598094119712225
-0.63287437984128,0.6563525346853646,-0.6566978016683659,-0.6318385788922763,-2.577763295087287
-0.6577336026173696,0.6301122439772701,-0.63563651570529,-0.63563651570529,-2.5591188780052203
-0.6321838458752775,0.6646389422773944,-0.6149204967252153,-0.6418513213993124,-2.5535946062772004
-0.6722348159034218,0.6128488948272078,-0.6418513213993123,-0.6487566610593373,-2.5756916931892797
-0.6560072677023634,0.6304575109602713,-0.6263143071642564,-0.647030326144331,-2.5598094119712225
-0.6408155204503087,0.6366723166542937,-0.6383986515692999,-0.6321838458752775,-2.5480703345491804
-0.6708537479714168,0.6252785062152527,-0.6501377289913421,-0.6335649138072825,-2.579834896985295
-0.6425418553653148,0.6287311760452652,-0.6352912487222887,-0.6311480449262737,-2.537712325059143
-0.6618768064133845,0.6294217100112677,-0.6560072677023634,-0.6270048411302589,-2.574310625257275
-0.6346007147562863,0.6263143071642564,-0.6352912487222887,-0.6332196468242813,-2.529425917467113
-0.6301122439772701,0.6639484083113919,-0.6290764430282664,-0.6311480449262737,-2.5542851402432025
-0.6549714667533596,0.6273501081132601,-0.6352912487222888,-0.6359817826882912,-2.5535946062772004
-0.6280406420792626,0.6494471950253398,-0.6711990149544181,-0.6104320259461992,-2.5591188780052203
-0.634255447773285,0.639779719501305,-0.6276953750962614,-0.6276953750962614,-2.529425917467113
-0.637017583637295,0.6515187969233472,-0.6584241365833722,-0.631493311909275,-2.5784538290532897
-0.6425418553653148,0.6466850591613298,-0.6276953750962613,-0.6518640639063484,-2.568786353529255
-0.6294217100112676,0.6397797195013049,-0.6556620007193621,-0.6204447684532353,-2.54530819868517
-0.63563651570529,0.6473755931273323,-0.6111225599122017,-0.6580788696003708,-2.552213538345195
-0.6466850591613298,0.6480661270933348,-0.6459945251953273,-0.637017583637295,-2.577763295087287
-0.6435776563143186,0.6449587242463236,-0.6477208601103335,-0.618718433538229,-2.554975674209205
-0.6491019280423385,0.6387439185523012,-0.6373628506202962,-0.6318385788922762,-2.5570472761072125
-0.665329476243397,0.6232069043172452,-0.6311480449262737,-0.6408155204503087,-2.560499945937225
-0.659805204515377,0.6266595741472576,-0.6276953750962614,-0.6421965883823136,-2.55635674214121
-0.6346007147562863,0.6525545978723509,-0.6290764430282664,-0.645649258212326,-2.56188101386923
-0.6273501081132602,0.6570430686513671,-0.6411607874333098,-0.6404702534673075,-2.566024217665245
-0.6604957384813795,0.6169920986232228,-0.6169920986232229,-0.6584241365833721,-2.5529040723111978
-0.6549714667533597,0.6349459817392875,-0.6501377289913423,-0.6418513213993123,-2.581906498883302
-0.6532451318383534,0.6428871223483161,-0.648411394076336,-0.6394344525183037,-2.5839781007813096
-0.6494471950253398,0.6294217100112676,-0.6442681902803211,-0.6463397921783285,-2.5694768874952576
-0.63563651570529,0.6432323893313173,-0.6511735299403459,-0.6366723166542937,-2.566714751631247
-0.634255447773285,0.6604957384813795,-0.6080151570651905,-0.6363270496712924,-2.539093392991148
-0.6266595741472576,0.6522093308893497,-0.6480661270933347,-0.63287437984128,-2.5598094119712225
-0.6522093308893496,0.6515187969233472,-0.6532451318383534,-0.6470303261443311,-2.6040035857953816
-0.6432323893313173,0.6390891855353024,-0.651173529940346,-0.6387439185523012,-2.572239023359267
-0.6511735299403459,0.6477208601103336,-0.6242427052662489,-0.6359817826882912,-2.5591188780052203
-0.6508282629573447,0.6383986515692999,-0.6176826325892253,-0.6446134572633224,-2.5515230043791925
-0.649792462008341,0.6346007147562863,-0.6352912487222887,-0.6352912487222887,-2.554975674209205
-0.6515187969233472,0.634255447773285,-0.6508282629573447,-0.6294217100112676,-2.566024217665245
-0.6608410054643808,0.6235521713002464,-0.6446134572633223,-0.63563651570529,-2.5646431497332403
-0.6321838458752775,0.6363270496712925,-0.6377081176032975,-0.6542809327873571,-2.560499945937225
-0.6245879722492502,0.6494471950253398,-0.6453039912293248,-0.6390891855353025,-2.5584283440392177
-0.6397797195013049,0.6390891855353025,-0.6425418553653149,-0.6183731665552278,-2.5397839269571505
-0.6459945251953273,0.6432323893313173,-0.6535903988213546,-0.6273501081132601,-2.5701674214612598
-0.6214805694022391,0.6566978016683659,-0.6294217100112676,-0.6501377289913421,-2.557737810073215
-0.6449587242463235,0.6359817826882912,-0.6449587242463235,-0.6256237731982539,-2.5515230043791925
-0.6180278995722266,0.6442681902803211,-0.6487566610593373,-0.6142299627592128,-2.525282713671098
-0.6525545978723509,0.6380533845862987,-0.6446134572633223,-0.63287437984128,-2.5680958195632524
-0.6660200102093994,0.6232069043172452,-0.6449587242463236,-0.6394344525183037,-2.5736200912912723
-0.631493311909275,0.6611862724473819,-0.6404702534673075,-0.6411607874333098,-2.574310625257275
-0.6242427052662489,0.6449587242463235,-0.6601504714983784,-0.6297669769942689,-2.55911887800522
-0.6294217100112676,0.6549714667533597,-0.6560072677023633,-0.6000740164561619,-2.5404744609231527
-0.6207900354362365,0.6601504714983782,-0.6339101807902838,-0.6428871223483161,-2.557737810073215
-0.6349459817392875,0.6535903988213547,-0.6466850591613298,-0.6211353024192376,-2.55635674214121
-0.6394344525183037,0.6408155204503087,-0.6390891855353024,-0.6273501081132601,-2.546689266617175
-0.6380533845862987,0.6346007147562863,-0.6242427052662489,-0.6470303261443311,-2.5439271307531657
-0.6435776563143186,0.649792462008341,-0.6363270496712925,-0.6480661270933348,-2.577763295087287
-0.6480661270933348,0.6411607874333098,-0.6394344525183037,-0.6152657637082165,-2.5439271307531652
-0.607324623099188,0.6777590876314417,-0.6411607874333098,-0.6238974382832476,-2.5501419364471873
-0.6511735299403459,0.6359817826882913,-0.634255447773285,-0.6349459817392874,-2.55635674214121
-0.6425418553653148,0.6439229232973198,-0.6276953750962614,-0.6318385788922763,-2.5459987326511726
-0.6459945251953273,0.6349459817392874,-0.6263143071642564,-0.6463397921783286,-2.5535946062772004
-0.6421965883823135,0.6242427052662489,-0.6411607874333098,-0.6149204967252153,-2.522520577807088
-0.6435776563143186,0.6394344525183037,-0.6566978016683659,-0.6194089675042315,-2.5591188780052203
-0.6580788696003708,0.6242427052662489,-0.6670558111584032,-0.6200995014702341,-2.5694768874952576
-0.6294217100112676,0.6494471950253398,-0.6304575109602714,-0.6276953750962614,-2.5370217910931405
-0.637017583637295,0.6632578743453895,-0.6421965883823136,-0.6290764430282664,-2.571548489393265
-0.6522093308893496,0.6473755931273323,-0.6408155204503087,-0.6332196468242813,-2.5736200912912723
-0.6359817826882912,0.6560072677023634,-0.6439229232973198,-0.6259690401812552,-2.56188101386923
-0.6294217100112676,0.6466850591613298,-0.6356365157052899,-0.6308027779432726,-2.5425460628211605
-0.6318385788922762,0.6573883356343684,-0.6232069043172452,-0.6425418553653148,-2.554975674209205
-0.6276953750962614,0.6608410054643808,-0.6173373656062241,-0.6608410054643808,-2.566714751631247
-0.6632578743453894,0.6321838458752775,-0.6266595741472576,-0.6584241365833721,-2.580525430951297
-0.6366723166542937,0.6394344525183037,-0.6477208601103335,-0.6318385788922762,-2.5556662081752073
-0.6446134572633223,0.6377081176032974,-0.6387439185523012,-0.6304575109602713,-2.5515230043791925
-0.6553167337363609,0.6276953750962614,-0.6204447684532352,-0.6446134572633223,-2.5480703345491804
-0.6346007147562862,0.6504829959743434,-0.6249332392322514,-0.642887122348316,-2.5529040723111978
-0.6366723166542937,0.6539356658043559,-0.6418513213993124,-0.6308027779432726,-2.563262081801235
-0.6528998648553521,0.6466850591613298,-0.6459945251953273,-0.6273501081132601,-2.5729295573252697
-0.6256237731982539,0.651173529940346,-0.6332196468242812,-0.6463397921783285,-2.55635674214121
-0.6453039912293248,0.6487566610593372,-0.6176826325892253,-0.6563525346853647,-2.5680958195632524
-0.6449587242463236,0.6249332392322514,-0.6477208601103336,-0.6352912487222887,-2.5529040723111978
-0.6256237731982539,0.6539356658043558,-0.6387439185523012,-0.6373628506202962,-2.5556662081752073
-0.6491019280423385,0.6428871223483161,-0.6349459817392875,-0.6404702534673075,-2.56740528559725
-0.6511735299403459,0.6221711033682414,-0.6235521713002464,-0.6642936752943932,-2.5611904799032272
-0.6432323893313173,0.6446134572633223,-0.63563651570529,-0.6487566610593373,-2.572239023359267
